,hoursown,hourslease,totalhours
3839,9812.35,0,9812.35
3840,4119.42,0,4119.42
3841,8780.13,0,8780.13
3842,6262.53,0,6262.53
3843,1686.79,0,1686.79
3844,51437.72,0,51437.72
3845,2574.25,0,2574.25
3846,3027.41,0,3027.41
3847,47.2,0,47.2
3848,2558.51,0,2558.51
3849,3121.82,0,3121.82
3850,15565.06,0,15565.06
3851,26894.26,0,26894.26
3852,5828.24,0,5828.24
3853,4333.42,0,4333.42
3854,2117.93,0,2117.93
3855,12279.59,0,12279.59
3856,4761.41,0,4761.41
3857,5781.04,0,5781.04
3858,2448.37,0,2448.37
3859,2023.52,0,2023.52
3860,54188.19,0,54188.19
3861,5472.63,0,5472.63
3862,2545.92,0,2545.92
3863,47.2,0,47.2
3864,2498.72,0,2498.72
3865,4660.71,0,4660.71
3866,12827.17,0,12827.17
3867,28052.36,0,28052.36
3868,6888.78,0,6888.78
3869,2382.28,0,2382.28
3870,1998.34,0,1998.34
3871,11269.41,0,11269.41
3872,3562.4,0,3562.4
3873,9422.12,0,9422.12
3874,3836.19,0,3836.19
3875,2139.96,0,2139.96
3876,58282.44,0,58282.44
3877,4707.91,0,4707.91
3878,2092.76,0,2092.76
3879,47.2,0,47.2
3880,2756.77,0,2756.77
3881,3600.17,0,3600.17
3882,12008.95,0,12008.95
3883,25213.76,0,25213.76
3884,9145.18,0,9145.18
3885,2980.21,0,2980.21
3886,3005.38,0,3005.38
3887,15130.78,0,15130.78
3888,5264.93,0,5264.93
3889,7691.27,0,7691.27
3890,4267.33,0,4267.33
3891,5132.76,0,5132.76
3892,2325.63,0,2325.63
3893,65026.46,0,65026.46
3894,4330.27,0,4330.27
3895,3106.09,0,3106.09
3896,47.2,0,47.2
3897,2313.04,0,2313.04
3898,4018.72,0,4018.72
3899,16565.81,0,16565.81
3900,30381.14,0,30381.14
3901,5856.57,0,5856.57
3902,1633.29,0,1633.29
3903,3729.2,0,3729.2
3904,11219.06,0,11219.06
3905,4984.85,0,4984.85
3906,11530.61,0,11530.61
3907,4264.19,0,4264.19
3908,1910.23,0,1910.23
3909,64290.06,0,64290.06
3910,3552.96,0,3552.96
3911,2092.76,0,2092.76
3912,47.2,0,47.2
3913,2111.64,0,2111.64
3914,4667.0,0,4667.0
3915,9327.71,0,9327.71
3916,21799.27,0,21799.27
3917,5072.96,0,5072.96
3918,2885.8,0,2885.8
3919,3562.4,0,3562.4
3920,11521.17,0,11521.17
3921,4833.79,0,4833.79
3922,8097.23,0,8097.23
3923,3354.7,0,3354.7
3924,4544.27,0,4544.27
3925,2353.96,0,2353.96
3926,56504.38,0,56504.38
3927,3266.59,0,3266.59
3928,1935.4,0,1935.4
3929,47.2,0,47.2
3930,2599.42,0,2599.42
3931,3672.55,0,3672.55
3932,10227.75,58,10285.75
3933,21748.92,58,21806.92
3934,7524.48,0,7524.48
3935,1491.68,0,1491.68
3936,3128.12,0,3128.12
3937,12144.27,0,12144.27
3938,4874.7,0,4874.7
3939,8144.44,0,8144.44
3940,3065.18,58,3123.18
3941,4764.56,0,4764.56
3942,1532.59,0,1532.59
3943,56274.65,116,56390.65
3944,3442.82,0,3442.82
3945,2848.04,0,2848.04
3946,47.2,0,47.2
3947,2583.69,0,2583.69
3948,3320.08,0,3320.08
3949,8295.49,0,8295.49
3950,20537.32,0,20537.32
3951,5387.66,0,5387.66
3952,1214.74,0,1214.74
3953,2722.16,0,2722.16
3954,9324.56,0,9324.56
3955,3839.34,0,3839.34
3956,5755.86,0,5755.86
3957,3090.35,0,3090.35
3958,3612.76,0,3612.76
3959,31.47,0,31.47
3960,46191.67,0,46191.67
3961,3505.76,0,3505.76
3962,2114.78,0,2114.78
3963,47.2,0,47.2
3964,1677.35,0,1677.35
3965,2401.16,0,2401.16
3966,9459.88,0,9459.88
3967,19206.14,0,19206.14
3968,6300.29,0,6300.29
3969,1630.15,0,1630.15
3970,2070.73,0,2070.73
3971,10001.17,0,10001.17
3972,3940.04,0,3940.04
3973,6215.32,0,6215.32
3974,3219.38,0,3219.38
3975,2571.1,0,2571.1
3976,1510.56,0,1510.56
3977,46663.72,0,46663.72
3978,3619.05,0,3619.05
3979,2564.8,0,2564.8
3980,47.2,0,47.2
3981,1630.15,0,1630.15
3982,3471.14,0,3471.14
3983,11152.97,0,11152.97
3984,22485.32,0,22485.32
3985,6234.21,0,6234.21
3986,3357.85,0,3357.85
3987,2951.89,0,2951.89
3988,12543.94,0,12543.94
3989,5538.72,0,5538.72
3990,10296.98,0,10296.98
3991,4821.2,0,4821.2
3992,6039.09,0,6039.09
3993,1265.09,0,1265.09
3994,62990.35,0,62990.35
3995,3644.23,0,3644.23
3996,3801.58,0,3801.58
3997,47.2,0,47.2
3998,1686.79,0,1686.79
3999,4257.89,0,4257.89
4000,12682.41,0,12682.41
4001,26120.1,0,26120.1
4002,6083.15,0,6083.15
4003,1743.44,0,1743.44
4004,2206.05,0,2206.05
4005,10032.64,0,10032.64
4006,5765.3,0,5765.3
4007,6687.38,0,6687.38
4008,3691.43,0,3691.43
4009,4327.12,0,4327.12
4010,2520.75,0,2520.75
4011,59144.72,0,59144.72
4012,4251.6,0,4251.6
4013,3238.26,0,3238.26
4014,47.2,0,47.2
4015,2602.57,0,2602.57
4016,6891.93,0,6891.93
4017,12720.17,0,12720.17
4018,29751.74,0,29751.74
4019,9919.34,0,9919.34
4020,3197.35,0,3197.35
4021,3011.68,0,3011.68
4022,16128.38,0,16128.38
4023,6045.39,0,6045.39
4024,11360.67,0,11360.67
4025,4818.06,0,4818.06
4026,4025.01,0,4025.01
4027,1627.0,62,1689.0
4028,73756.24,62,73818.24
4029,2341.37,256,2597.37
4030,2410.6,0,2410.6
4031,47.2,0,47.2
4032,1079.42,0,1079.42
4033,3065.18,72,3137.18
4034,5991.89,0,5991.89
4035,14935.66,328,15263.66
4036,3017.97,0,3017.97
4037,1589.24,0,1589.24
4038,1013.33,0,1013.33
4039,5620.54,0,5620.54
4040,4006.13,0,4006.13
4041,4915.61,0,4915.61
4042,2955.03,0,2955.03
4043,1315.45,0,1315.45
4044,33748.43,328,34076.43
4045,3128.12,0,3128.12
4046,2272.13,0,2272.13
4047,47.2,0,47.2
4048,1752.88,0,1752.88
4049,1859.88,0,1859.88
4050,8556.69,0,8556.69
4051,17616.91,0,17616.91
4052,4201.24,0,4201.24
4053,1280.83,0,1280.83
4054,1309.15,0,1309.15
4055,6791.23,0,6791.23
4056,4821.2,0,4821.2
4057,5674.04,0,5674.04
4058,2687.54,0,2687.54
4059,31.47,0,31.47
4060,38472.07,0,38472.07
4061,4745.68,0,4745.68
4062,2309.9,0,2309.9
4063,47.2,0,47.2
4064,2202.9,0,2202.9
4065,3795.28,0,3795.28
4066,12581.71,0,12581.71
4067,25682.67,0,25682.67
4068,8068.91,0,8068.91
4069,1809.52,0,1809.52
4070,3757.52,0,3757.52
4071,13635.95,0,13635.95
4072,5913.21,0,5913.21
4073,9352.88,0,9352.88
4074,2555.36,0,2555.36
4075,31.47,0,31.47
4076,57171.55,0,57171.55
4077,4814.91,0,4814.91
4078,2753.62,0,2753.62
4079,47.2,0,47.2
4080,3401.91,0,3401.91
4081,4934.5,0,4934.5
4082,16342.37,0,16342.37
4083,32294.51,0,32294.51
4084,7077.6,0,7077.6
4085,2420.04,0,2420.04
4086,2744.18,0,2744.18
4087,12241.83,0,12241.83
4088,6039.09,0,6039.09
4089,9264.77,0,9264.77
4090,5022.61,0,5022.61
4091,1992.05,0,1992.05
4092,66854.87,0,66854.87
4093,5013.17,0,5013.17
4094,4846.38,0,4846.38
4095,47.2,0,47.2
4096,3323.23,0,3323.23
4097,4626.09,0,4626.09
4098,19184.11,0,19184.11
4099,37040.19,0,37040.19
4100,10422.86,0,10422.86
4101,2102.2,0,2102.2
4102,2369.69,0,2369.69
4103,14894.75,0,14894.75
4104,7266.42,0,7266.42
4105,13217.4,0,13217.4
4106,5217.73,0,5217.73
4107,4550.56,0,4550.56
4108,82187.05,0,82187.05
4109,4201.24,0,4201.24
4110,2212.34,0,2212.34
4111,47.2,0,47.2
4112,1850.44,0,1850.44
4113,3376.73,0,3376.73
4114,9862.7,0,9862.7
4115,21550.66,0,21550.66
4116,4320.83,0,4320.83
4117,2344.52,0,2344.52
4118,1444.47,0,1444.47
4119,8109.82,0,8109.82
4120,4154.04,0,4154.04
4121,8478.02,0,8478.02
4122,3030.56,0,3030.56
4123,2432.63,0,2432.63
4124,47755.72,0,47755.72
4125,2652.92,0,2652.92
4126,2001.49,0,2001.49
4127,47.2,0,47.2
4128,1441.33,0,1441.33
4129,3653.67,0,3653.67
4130,9988.58,0,9988.58
4131,19785.19,0,19785.19
4132,4733.09,0,4733.09
4133,1951.14,0,1951.14
4134,1951.14,0,1951.14
4135,8635.37,0,8635.37
4136,5274.37,0,5274.37
4137,6671.64,0,6671.64
4138,4399.51,0,4399.51
4139,2605.72,0,2605.72
4140,47371.79,0,47371.79
4141,2939.3,0,2939.3
4142,1208.45,0,1208.45
4143,47.2,0,47.2
4144,1535.74,0,1535.74
4145,1601.82,0,1601.82
4146,8931.19,0,8931.19
4147,16263.7,0,16263.7
4148,4519.09,0,4519.09
4149,1686.79,0,1686.79
4150,1608.12,0,1608.12
4151,7814.0,0,7814.0
4152,4361.74,0,4361.74
4153,6001.33,0,6001.33
4154,2826.01,0,2826.01
4155,2268.99,0,2268.99
4156,39535.76,0,39535.76
4157,2674.95,0,2674.95
4158,5803.07,0,5803.07
4159,47.2,0,47.2
4160,2939.3,0,2939.3
4161,7751.06,0,7751.06
4162,15373.1,0,15373.1
4163,34588.68,0,34588.68
4164,7990.23,0,7990.23
4165,2184.02,0,2184.02
4166,2322.49,0,2322.49
4167,12496.74,0,12496.74
4168,7555.95,0,7555.95
4169,11533.76,0,11533.76
4170,5387.66,0,5387.66
4171,2665.51,0,2665.51
4172,74228.29,0,74228.29
4173,2341.37,0,2341.37
4174,2171.43,220,2391.43
4175,47.2,0,47.2
4176,2139.96,162,2301.96
4177,4025.01,0,4025.01
4178,14919.93,672,15591.93
4179,25644.9,1054,26698.9
4180,11631.31,0,11631.31
4181,62.94,0,62.94
4182,2448.37,0,2448.37
4183,14142.62,0,14142.62
4184,4840.09,180,5020.09
4185,9463.03,82,9545.03
4186,3855.08,0,3855.08
4187,2734.74,0,2734.74
4188,60680.45,1316,61996.45
4189,2048.7,0,2048.7
4190,1142.36,0,1142.36
4191,47.2,0,47.2
4192,2001.49,0,2001.49
4193,2300.46,0,2300.46
4194,6139.8,0,6139.8
4195,13680.01,0,13680.01
4196,3726.05,0,3726.05
4197,1560.91,0,1560.91
4198,1658.47,0,1658.47
4199,6945.43,0,6945.43
4200,2958.18,0,2958.18
4201,4497.06,0,4497.06
4202,2715.86,0,2715.86
4203,6929.69,0,6929.69
4204,31.47,0,31.47
4205,37757.71,0,37757.71
4206,3077.77,0,3077.77
4207,3254.0,0,3254.0
4208,47.2,0,47.2
4209,1850.44,0,1850.44
4210,2394.87,0,2394.87
4211,10038.93,0,10038.93
4212,20663.2,0,20663.2
4213,4440.42,0,4440.42
4214,1249.36,0,1249.36
4215,1082.57,0,1082.57
4216,6772.34,0,6772.34
4217,4497.06,0,4497.06
4218,9774.58,0,9774.58
4219,3540.38,0,3540.38
4220,3694.58,0,3694.58
4221,2508.16,0,2508.16
4222,51450.3,0,51450.3
4223,3222.53,0,3222.53
4224,2659.22,0,2659.22
4225,47.2,0,47.2
4226,2155.7,0,2155.7
4227,1696.23,0,1696.23
4228,7389.16,0,7389.16
4229,17170.03,0,17170.03
4230,4711.06,0,4711.06
4231,1082.57,0,1082.57
4232,2117.93,0,2117.93
4233,7911.56,0,7911.56
4234,5139.05,0,5139.05
4235,6057.98,0,6057.98
4236,2728.45,0,2728.45
4237,6407.29,0,6407.29
4238,2042.4,0,2042.4
4239,47456.76,0,47456.76
4240,1856.73,0,1856.73
4241,1762.32,0,1762.32
4242,47.2,0,47.2
4243,1853.58,0,1853.58
4244,1768.61,0,1768.61
4245,5755.86,0,5755.86
4246,13044.32,0,13044.32
4247,5101.29,0,5101.29
4248,1831.55,0,1831.55
4249,1158.1,0,1158.1
4250,8090.94,0,8090.94
4251,4172.92,0,4172.92
4252,3178.47,0,3178.47
4253,2136.81,0,2136.81
4254,5375.08,0,5375.08
4255,1878.76,0,1878.76
4256,37877.29,0,37877.29
4257,2017.23,0,2017.23
4258,1818.97,0,1818.97
4259,47.2,0,47.2
4260,1000.75,0,1000.75
4261,1469.65,0,1469.65
4262,6699.96,0,6699.96
4263,13053.76,0,13053.76
4264,3911.72,0,3911.72
4265,1000.75,0,1000.75
4266,1085.71,0,1085.71
4267,5998.18,0,5998.18
4268,2077.02,0,2077.02
4269,5683.48,0,5683.48
4270,2596.28,0,2596.28
4271,972.42,0,972.42
4272,31.47,264,295.47
4273,30412.61,264,30676.61
4274,2618.3,0,2618.3
4275,1702.53,0,1702.53
4276,47.2,0,47.2
4277,1076.27,0,1076.27
4278,1831.55,0,1831.55
4279,9478.76,0,9478.76
4280,16754.63,0,16754.63
4281,3461.7,0,3461.7
4282,1494.82,0,1494.82
4283,1271.39,0,1271.39
4284,6227.91,0,6227.91
4285,3647.37,0,3647.37
4286,6627.58,0,6627.58
4287,2602.57,0,2602.57
4288,1916.52,0,1916.52
4289,38283.25,0,38283.25
4290,2725.3,0,2725.3
4291,1888.2,0,1888.2
4292,47.2,0,47.2
4293,1261.95,0,1261.95
4294,2942.44,0,2942.44
4295,7908.41,0,7908.41
4296,16773.51,0,16773.51
4297,4292.51,0,4292.51
4298,1944.85,0,1944.85
4299,2146.25,0,2146.25
4300,8383.61,0,8383.61
4301,5104.43,0,5104.43
4302,7127.96,0,7127.96
4303,3219.38,0,3219.38
4304,3392.47,0,3392.47
4305,1900.79,0,1900.79
4306,45902.14,0,45902.14
4307,3106.09,0,3106.09
4308,1636.44,0,1636.44
4309,47.2,0,47.2
4310,1702.53,0,1702.53
4311,2489.28,0,2489.28
4312,9217.56,0,9217.56
4313,18199.1,0,18199.1
4314,2709.57,0,2709.57
4315,1658.47,0,1658.47
4316,2017.23,0,2017.23
4317,6385.26,0,6385.26
4318,5296.4,0,5296.4
4319,4890.44,0,4890.44
4320,2589.98,0,2589.98
4321,31.47,0,31.47
4322,37392.65,0,37392.65
4323,2885.8,0,2885.8
4324,2146.25,0,2146.25
4325,47.2,0,47.2
4326,796.19,0,796.19
4327,1554.62,0,1554.62
4328,8887.13,0,8887.13
4329,16317.2,0,16317.2
4330,5545.01,0,5545.01
4331,2388.57,0,2388.57
4332,1907.08,0,1907.08
4333,9840.67,0,9840.67
4334,4789.73,0,4789.73
4335,7134.25,0,7134.25
4336,4928.2,0,4928.2
4337,4025.01,0,4025.01
4338,2253.25,0,2253.25
4339,49288.31,0,49288.31
4340,3137.56,0,3137.56
4341,1759.17,0,1759.17
4342,47.2,0,47.2
4343,859.13,0,859.13
4344,1935.4,0,1935.4
4345,10309.57,0,10309.57
4346,18048.04,0,18048.04
4347,4346.01,0,4346.01
4348,1806.38,0,1806.38
4349,1472.8,0,1472.8
4350,7625.18,0,7625.18
4351,3817.31,0,3817.31
4352,6756.61,0,6756.61
4353,2687.54,0,2687.54
4354,2448.37,0,2448.37
4355,31.47,0,31.47
4356,41414.52,0,41414.52
4357,2457.81,0,2457.81
4358,1469.65,0,1469.65
4359,47.2,0,47.2
4360,289.52,0,289.52
4361,2316.19,0,2316.19
4362,5579.63,0,5579.63
4363,12160.01,0,12160.01
4364,4950.23,0,4950.23
4365,1998.34,0,1998.34
4366,2190.31,0,2190.31
4367,9138.89,0,9138.89
4368,2593.13,0,2593.13
4369,6555.2,0,6555.2
4370,2505.01,0,2505.01
4371,31.47,0,31.47
4372,32983.71,0,32983.71
4373,1853.58,0,1853.58
4374,1982.61,0,1982.61
4375,47.2,0,47.2
4376,1057.39,0,1057.39
4377,3030.56,0,3030.56
4378,9198.68,0,9198.68
4379,17170.03,0,17170.03
4380,4556.86,0,4556.86
4381,1088.86,0,1088.86
4382,2700.13,0,2700.13
4383,8345.84,0,8345.84
4384,4141.45,0,4141.45
4385,6057.98,0,6057.98
4386,2728.45,0,2728.45
4387,2442.07,0,2442.07
4388,270.64,0,270.64
4389,41156.47,0,41156.47
4390,2155.7,0,2155.7
4391,1589.24,0,1589.24
4392,47.2,0,47.2
4393,1217.89,0,1217.89
4394,2105.34,0,2105.34
4395,5535.57,0,5535.57
4396,12650.94,0,12650.94
4397,4386.92,0,4386.92
4398,1548.32,0,1548.32
4399,1878.76,0,1878.76
4400,7814.0,0,7814.0
4401,3987.25,0,3987.25
4402,6473.38,0,6473.38
4403,2759.92,0,2759.92
4404,31.47,324,355.47
4405,33716.96,324,34040.96
4406,1598.68,0,1598.68
4407,2070.73,0,2070.73
4408,47.2,0,47.2
4409,1016.48,0,1016.48
4410,1922.82,0,1922.82
4411,8364.73,0,8364.73
4412,15020.63,0,15020.63
4413,7275.86,0,7275.86
4414,62.94,0,62.94
4415,78.68,0,78.68
4416,7417.48,0,7417.48
4417,2429.48,0,2429.48
4418,5113.88,0,5113.88
4419,2275.28,0,2275.28
4420,3817.31,0,3817.31
4421,31.47,0,31.47
4422,36105.53,0,36105.53
4423,3785.84,0,3785.84
4424,1992.05,0,1992.05
4425,47.2,0,47.2
4426,1548.32,0,1548.32
4427,2995.94,0,2995.94
4428,9544.85,0,9544.85
4429,19914.22,0,19914.22
4430,5957.27,102,6059.27
4431,840.25,0,840.25
4432,1438.18,146,1584.18
4433,8235.7,248,8483.7
4434,3924.31,0,3924.31
4435,6520.58,0,6520.58
4436,2228.08,0,2228.08
4437,3836.19,0,3836.19
4438,2498.72,0,2498.72
4439,47157.8,248,47405.8
4440,2127.37,0,2127.37
4441,1973.17,0,1973.17
4442,47.2,0,47.2
4443,1227.33,0,1227.33
4444,1859.88,0,1859.88
4445,6627.58,0,6627.58
4446,13862.54,0,13862.54
4447,2750.48,0,2750.48
4448,2353.96,0,2353.96
4449,1173.83,0,1173.83
4450,6278.26,0,6278.26
4451,3672.55,0,3672.55
4452,5689.78,0,5689.78
4453,2174.58,0,2174.58
4454,3373.58,0,3373.58
4455,31.47,0,31.47
4456,35082.76,0,35082.76
4457,3304.35,0,3304.35
4458,1875.61,0,1875.61
4459,47.2,0,47.2
4460,1069.98,0,1069.98
4461,1822.11,0,1822.11
4462,8968.95,0,8968.95
4463,17088.21,0,17088.21
4464,5626.84,0,5626.84
4465,2212.34,0,2212.34
4466,2077.02,0,2077.02
4467,9916.2,0,9916.2
4468,4434.12,0,4434.12
4469,5950.98,0,5950.98
4470,1737.14,0,1737.14
4471,4874.7,0,4874.7
4472,31.47,310,341.47
4473,44032.82,310,44342.82
4474,2158.84,0,2158.84
4475,2139.96,0,2139.96
4476,47.2,0,47.2
4477,1711.97,0,1711.97
4478,1976.32,0,1976.32
4479,7187.75,0,7187.75
4480,15222.04,0,15222.04
4481,4009.28,0,4009.28
4482,1847.29,0,1847.29
4483,1123.48,0,1123.48
4484,6980.05,0,6980.05
4485,4358.6,0,4358.6
4486,5976.15,0,5976.15
4487,3077.77,0,3077.77
4488,8191.64,0,8191.64
4489,31.47,0,31.47
4490,43837.71,0,43837.71
4491,3310.64,0,3310.64
4492,3181.62,0,3181.62
4493,47.2,0,47.2
4494,1551.47,0,1551.47
4495,2445.22,0,2445.22
4496,8528.37,0,8528.37
4497,19064.53,0,19064.53
4498,4764.56,0,4764.56
4499,1881.91,0,1881.91
4500,1529.44,0,1529.44
4501,8175.91,0,8175.91
4502,4352.3,0,4352.3
4503,8887.13,0,8887.13
4504,3279.17,0,3279.17
4505,1567.21,322,1889.21
4506,45326.24,322,45648.24
4507,3288.62,0,3288.62
4508,2558.51,0,2558.51
4509,47.2,0,47.2
4510,1545.18,0,1545.18
4511,1828.41,0,1828.41
4512,8393.05,0,8393.05
4513,17660.96,0,17660.96
4514,6076.86,0,6076.86
4515,874.87,0,874.87
4516,2149.4,0,2149.4
4517,9101.12,0,9101.12
4518,3395.61,0,3395.61
4519,6473.38,0,6473.38
4520,1957.43,0,1957.43
4521,1913.38,0,1913.38
4522,40501.89,0,40501.89
4523,2923.56,0,2923.56
4524,2917.27,0,2917.27
4525,47.2,0,47.2
4526,1818.97,0,1818.97
4527,2797.68,0,2797.68
4528,8273.46,0,8273.46
4529,18778.15,0,18778.15
4530,8594.46,0,8594.46
4531,62.94,0,62.94
4532,1831.55,0,1831.55
4533,10488.95,0,10488.95
4534,4311.39,0,4311.39
4535,7335.66,0,7335.66
4536,3527.79,0,3527.79
4537,3908.57,0,3908.57
4538,2246.96,0,2246.96
4539,50597.47,0,50597.47
4540,3609.61,0,3609.61
4541,2042.4,0,2042.4
4542,47.2,0,47.2
4543,1988.9,0,1988.9
4544,2460.95,0,2460.95
4545,8773.84,0,8773.84
4546,18922.91,0,18922.91
4547,5101.29,0,5101.29
4548,1866.17,0,1866.17
4549,1497.97,0,1497.97
4550,8465.43,0,8465.43
4551,3342.11,0,3342.11
4552,7754.21,0,7754.21
4553,3121.82,0,3121.82
4554,31.47,0,31.47
4555,42622.97,0,42622.97
4556,5765.3,0,5765.3
4557,3033.71,0,3033.71
4558,47.2,0,47.2
4559,4138.3,0,4138.3
4560,5025.76,0,5025.76
4561,15014.34,0,15014.34
4562,33024.62,0,33024.62
4563,6032.8,0,6032.8
4564,2051.84,0,2051.84
4565,3773.25,0,3773.25
4566,11857.9,0,11857.9
4567,6438.76,0,6438.76
4568,9928.78,0,9928.78
4569,4484.48,0,4484.48
4570,4632.38,0,4632.38
4571,3625.34,0,3625.34
4572,73992.26,0,73992.26
4573,4934.5,0,4934.5
4574,2977.06,0,2977.06
4575,47.2,0,47.2
4576,2184.02,0,2184.02
4577,5047.79,0,5047.79
4578,11502.28,0,11502.28
4579,26692.85,0,26692.85
4580,7829.74,0,7829.74
4581,2482.98,0,2482.98
4582,2054.99,0,2054.99
4583,12367.71,0,12367.71
4584,5047.79,0,5047.79
4585,8821.04,0,8821.04
4586,5198.84,0,5198.84
4587,2756.77,356,3112.77
4588,60885.01,356,61241.01
4589,3656.81,0,3656.81
4590,2010.93,0,2010.93
4591,47.2,0,47.2
4592,2061.28,0,2061.28
4593,3228.82,0,3228.82
4594,8610.19,0,8610.19
4595,19615.25,0,19615.25
4596,5995.04,0,5995.04
4597,2914.12,0,2914.12
4598,1639.59,0,1639.59
4599,10548.74,0,10548.74
4600,3952.63,0,3952.63
4601,6913.96,0,6913.96
4602,3184.76,0,3184.76
4603,3288.62,0,3288.62
4604,2309.9,0,2309.9
4605,49813.86,0,49813.86
4606,4188.66,0,4188.66
4607,2029.82,0,2029.82
4608,47.2,0,47.2
4609,2407.46,0,2407.46
4610,3930.6,0,3930.6
4611,14532.85,0,14532.85
4612,27136.58,0,27136.58
4613,7386.01,0,7386.01
4614,2486.13,0,2486.13
4615,3770.11,0,3770.11
4616,13642.24,0,13642.24
4617,6467.08,0,6467.08
4618,9909.9,0,9909.9
4619,4289.36,0,4289.36
4620,5834.54,0,5834.54
4621,3187.91,0,3187.91
4622,70467.62,0,70467.62
4623,3571.84,0,3571.84
4624,3770.11,0,3770.11
4625,47.2,0,47.2
4626,2353.96,0,2353.96
4627,1954.29,0,1954.29
4628,12512.47,0,12512.47
4629,24209.87,0,24209.87
4630,6819.55,0,6819.55
4631,2690.68,0,2690.68
4632,2892.09,0,2892.09
4633,12402.33,0,12402.33
4634,4150.89,0,4150.89
4635,8559.84,54,8613.84
4636,3839.34,78,3917.34
4637,6051.68,0,6051.68
4638,3266.59,0,3266.59
4639,62480.54,132,62612.54
4640,5117.02,0,5117.02
4641,2778.8,0,2778.8
4642,47.2,0,47.2
4643,1913.38,0,1913.38
4644,4018.72,0,4018.72
4645,13598.19,0,13598.19
4646,27473.31,0,27473.31
4647,7206.63,0,7206.63
4648,3663.11,0,3663.11
4649,2725.3,0,2725.3
4650,13595.04,0,13595.04
4651,6577.23,0,6577.23
4652,10375.66,0,10375.66
4653,4166.63,0,4166.63
4654,6416.73,0,6416.73
4655,4689.03,0,4689.03
4656,73293.63,0,73293.63
4657,3178.47,0,3178.47
4658,2517.6,0,2517.6
4659,47.2,0,47.2
4660,1781.2,0,1781.2
4661,4685.88,0,4685.88
4662,8937.48,0,8937.48
4663,21147.84,0,21147.84
4664,5664.6,0,5664.6
4665,3647.37,0,3647.37
4666,1812.67,0,1812.67
4667,11124.64,0,11124.64
4668,4619.8,0,4619.8
4669,9214.42,0,9214.42
4670,6445.06,0,6445.06
4671,2108.49,0,2108.49
4672,54660.24,0,54660.24
4673,2624.6,0,2624.6
4674,3549.82,0,3549.82
4675,47.2,0,47.2
4676,2398.01,0,2398.01
4677,4154.04,0,4154.04
4678,14255.91,0,14255.91
4679,27029.58,0,27029.58
4680,6092.59,0,6092.59
4681,4383.77,0,4383.77
4682,2294.16,0,2294.16
4683,12770.53,0,12770.53
4684,6048.53,0,6048.53
4685,7527.62,0,7527.62
4686,2753.62,0,2753.62
4687,1922.82,0,1922.82
4688,58052.71,0,58052.71
4689,5450.6,0,5450.6
4690,2649.77,0,2649.77
4691,47.2,0,47.2
4692,3049.44,0,3049.44
4693,5365.64,0,5365.64
4694,11341.79,0,11341.79
4695,27904.45,0,27904.45
4696,8040.58,0,8040.58
4697,2703.27,0,2703.27
4698,2580.54,0,2580.54
4699,13324.4,0,13324.4
4700,3729.2,0,3729.2
4701,9450.44,0,9450.44
4702,4018.72,0,4018.72
4703,1790.64,0,1790.64
4704,60217.84,0,60217.84
4705,4405.8,0,4405.8
4706,2571.1,0,2571.1
4707,47.2,0,47.2
4708,2432.63,0,2432.63
4709,3738.64,0,3738.64
4710,13116.7,0,13116.7
4711,26312.07,0,26312.07
4712,8377.31,0,8377.31
4713,3965.22,0,3965.22
4714,3027.41,0,3027.41
4715,15369.95,0,15369.95
4716,5192.55,0,5192.55
4717,8883.98,0,8883.98
4718,4308.24,0,4308.24
4719,6061.12,0,6061.12
4720,2442.07,0,2442.07
4721,68569.98,0,68569.98
4722,4009.28,0,4009.28
4723,3071.47,0,3071.47
4724,47.2,0,47.2
4725,2753.62,0,2753.62
4726,4361.74,0,4361.74
4727,17503.61,0,17503.61
4728,31746.94,0,31746.94
4729,7024.1,0,7024.1
4730,1856.73,0,1856.73
4731,2936.15,0,2936.15
4732,11816.98,0,11816.98
4733,5258.64,0,5258.64
4734,11669.08,0,11669.08
4735,5419.13,0,5419.13
4736,2051.84,0,2051.84
4737,67962.61,0,67962.61
4738,4261.04,0,4261.04
4739,2725.3,0,2725.3
4740,47.2,0,47.2
4741,2306.75,0,2306.75
4742,4767.7,0,4767.7
4743,10942.12,0,10942.12
4744,25050.12,0,25050.12
4745,5928.95,0,5928.95
4746,2781.95,0,2781.95
4747,3685.14,0,3685.14
4748,12396.03,0,12396.03
4749,4569.44,0,4569.44
4750,8817.89,0,8817.89
4751,3836.19,0,3836.19
4752,3930.6,0,3930.6
4753,2259.55,0,2259.55
4754,60859.83,0,60859.83
4755,2549.07,0,2549.07
4756,1976.32,0,1976.32
4757,47.2,0,47.2
4758,3191.06,0,3191.06
4759,3870.81,0,3870.81
4760,11099.47,0,11099.47
4761,22733.93,0,22733.93
4762,7845.47,0,7845.47
4763,1737.14,0,1737.14
4764,2728.45,0,2728.45
4765,12311.06,0,12311.06
4766,4928.2,0,4928.2
4767,8383.61,0,8383.61
4768,3373.58,68,3441.58
4769,3861.37,0,3861.37
4770,1488.53,0,1488.53
4771,57080.29,68,57148.29
4772,3795.28,0,3795.28
4773,2662.36,0,2662.36
4774,47.2,0,47.2
4775,2467.25,0,2467.25
4776,3770.11,0,3770.11
4777,7628.33,0,7628.33
4778,20370.53,0,20370.53
4779,6007.62,0,6007.62
4780,1142.36,0,1142.36
4781,3225.68,0,3225.68
